nces_school_id,school_id,nces_district_id,district_id,low_grade,high_grade,school_name,street_address,city,state,zip,zip_4-digit,phone,locale_code,charter,magnet,title_i_school,title_1_school_wide,students,teachers,student_teacher_ratio,free_lunch,reduced_lunch,county_fips
470318002488,TN-00190-8085,4703180,TN-00190,KG,3,KIPP Nashville College Prep Elementary,3410 Knight RD,Nashville,TN,37207,,(615)226-4484,41.0,0,0,0,0,263.0,14.0,18.8,,,47037
470318002305,TN-00190-8011,4703180,TN-00190,9,12,KIPP Nashville Collegiate High School,123 Douglas AVE,Nashville,TN,37207,,(615)226-4484,11.0,0,0,0,0,387.0,28.7,13.5,,,47037
470014801859,TN-00792-2379,4700148,TN-00792,8,12,Kirby High,4080 Kirby Pkwy,Memphis,TN,38115,,(901)416-1960,11.0,0,0,0,0,821.0,57.0,14.4,,,47157
470014702461,TN-00985-8135,4700147,TN-00985,6,8,Kirby Middle School,6670 E Raines RD,Memphis,TN,38115,,(901)730-8169,11.0,0,0,0,0,384.0,23.0,16.7,,,47157
470369001518,TN-00750-0040,4703690,TN-00750,PK,5,Kittrell Elementary,7801 Old Woodbury HWY,Readyville,TN,37149,,(615)893-7604,41.0,0,0,0,0,321.0,24.0,13.4,,,47149
470014801097,TN-00792-2385,4700148,TN-00792,PK,5,Knight Road Elementary,3237 Knight Rd,Memphis,TN,38118,,(901)416-2514,11.0,0,0,0,0,558.0,44.9,12.4,,,47157
470318002442,TN-00190-8065,4703180,TN-00190,9,12,Knowledge Academies High School,5320 Hickory Hollow PKWY,Antioch,TN,37013,,(615)810-8370,11.0,0,0,0,0,356.0,23.5,15.1,,,47037
470318002294,TN-00190-8012,4703180,TN-00190,5,8,Knowledge Academy,5320 Hickory Hollow PKWY,Antioch,TN,37013,,(615)800-6814,11.0,0,0,0,0,285.0,31.7,9.0,,,47037
470222000791,TN-00470-0158,4702220,TN-00470,2,12,Knox Adaptive Education Center,5719 Kingston PIKE,Knoxville,TN,37919,,(865)909-9020,12.0,0,0,0,0,74.0,7.7,9.6,,,47093
470402002203,TN-00830-0135,4704020,TN-00830,6,8,Knox Doss Middle School at Drakes Creek,1338 Drakes Creek RD,Hendersonville,TN,37075,,(615)824-8383,21.0,0,0,0,0,603.0,41.9,14.4,,,47165
470360001501,TN-00740-0050,4703600,TN-00740,PK,8,Krisle Elementary,6712 Hwy 49 East,Springfield,TN,37172,,(615)384-2596,41.0,0,0,0,0,330.0,26.0,12.7,,,47147
470222002269,TN-00470-0334,4702220,TN-00470,9,12,L N STEM Academy,401 Henley ST,Knoxville,TN,37902,,(865)329-8440,12.0,0,0,0,0,589.0,30.8,19.1,,,47093
470117001994,TN-00240-0046,4701170,TN-00240,PK,5,La Grange Moscow Elementary,15655 Highway 57 East,Moscow,TN,38057,,(901)877-6854,42.0,0,0,0,0,282.0,17.0,16.6,,,47047
470255002024,TN-00560-0022,4702550,TN-00560,4,5,Lafayette Elementary School,401 Meador DR,Lafayette,TN,37083,,(615)666-8868,32.0,0,0,0,0,420.0,19.7,21.3,,,47111
470042002128,TN-00070-0077,4700420,TN-00070,PK,7,LaFollette Elementary School,195 Myers LN,LaFollette,TN,37766,,(423)562-3439,32.0,0,0,0,0,591.0,37.6,15.7,,,47013
470042000127,TN-00070-0080,4700420,TN-00070,6,8,Lafollette Middle School,1309 East Central AVE,La Follette,TN,37766,,(423)562-8448,32.0,0,0,0,0,472.0,25.8,18.3,,,47013
470009000014,TN-00010-0050,4700090,TN-00010,PK,5,Lake City Elementary,402 Lindsay ST,Lake City,TN,37769,,(865)426-2108,32.0,0,0,0,0,465.0,29.0,16.0,,,47001
470009000015,TN-00010-0055,4700090,TN-00010,6,8,Lake City Middle School,1132 S Main ST,Lake City,TN,37769,,(865)426-2609,32.0,0,0,0,0,292.0,18.7,15.6,,,47001
470228000826,TN-00480-0005,4702280,TN-00480,9,12,Lake Co High School,300 Cochran ST,Tiptonville,TN,38079,,(731)253-7734,43.0,0,0,0,0,199.0,19.0,10.5,,,47095
470033000104,TN-00060-0072,4700330,TN-00060,6,8,Lake Forest Middle School,610 Kile Lake RD,Cleveland,TN,37323,,(423)478-8821,41.0,0,0,0,0,1113.0,74.0,15.0,,,47011
470213000991,TN-00901-0018,4702130,TN-00901,PK,4,Lake Ridge Elementary,1001 Lake Ridge Square,Johnson City,TN,37601,,(423)610-6030,13.0,0,0,0,0,525.0,31.1,16.9,,,47179
470327001925,TN-00660-0026,4703270,TN-00660,PK,8,Lake Road Elementary,1130 East Highway 22,Union City,TN,38261,,(731)885-5304,41.0,0,0,0,0,542.0,35.0,15.5,,,47131
470015401547,TN-00797-0116,4700154,TN-00797,PK,4,Lakeland Elementary School,10050 Oak Seed LN,Lakeland,TN,38002,,(901)867-7071,21.0,0,0,0,0,970.0,57.0,17.0,,,47157
470015402476,TN-00797-0120,4700154,TN-00797,5,8,Lakeland Middle Preparatory School,5020 Lions Crest DR,Lakeland,TN,38002,,(901)867-5412,41.0,0,0,0,0,791.0,43.3,18.3,,,47157
470159000762,TN-00330-0159,4701590,TN-00330,PK,5,Lakeside Academy,4850 Jersey PIKE,Chattanooga,TN,37416,,(423)855-2605,12.0,0,0,0,0,436.0,26.0,16.8,,,47065
470402001666,TN-00830-0055,4704020,TN-00830,PK,5,Lakeside Park Elementary,204 Dolphus DR,Hendersonville,TN,37075,,(615)824-5151,21.0,0,0,0,0,337.0,25.8,13.1,,,47165
470318001334,TN-00190-0430,4703180,TN-00190,PK,4,Lakeview Elementary,455 Rural Hill RD,Nashville,TN,37217,,(615)360-2912,11.0,0,0,0,0,575.0,44.0,13.1,,,47037
470198000639,TN-00430-0005,4701980,TN-00430,PK,8,Lakeview Elementary,802 Long ST,New Johnsonville,TN,37134,,(931)535-2513,42.0,0,0,0,0,345.0,22.5,15.3,,,47085
470455001818,TN-00950-0020,4704550,TN-00950,PK,5,Lakeview Elementary School,6211 Saundersville RD,Mt Juliet,TN,37122,,(615)758-5619,21.0,0,0,0,0,559.0,36.0,15.5,,,47189
470183000466,TN-00400-0033,4701830,TN-00400,PK,5,Lakewood Elementary,6745 Highway 79 North,Buchanan,TN,38222,,(731)644-1600,41.0,0,0,0,0,549.0,31.5,17.4,,,47079
470183002064,TN-00400-0034,4701830,TN-00400,6,8,Lakewood Middle School,6745 Highway 79 North,Buchanan,TN,38024,,(731)644-1600,41.0,0,0,0,0,292.0,19.0,15.4,,,47079
470438001762,TN-00900-0075,4704380,TN-00900,PK,8,Lamar Elementary,3261 Highway 81 South,Jonesborough,TN,37659,,(423)753-1130,41.0,0,0,0,0,486.0,33.0,14.7,,,47179
470030000074,TN-00050-0070,4700300,TN-00050,PK,5,Lanier Elementary,6006 Lanier RD,Maryville,TN,37742,,(865)980-1051,41.0,0,0,0,0,331.0,24.0,13.8,,,47009
470228000827,TN-00480-0010,4702280,TN-00480,3,8,Lara Kendall Elementary,200 College ST,Ridgely,TN,38080,,(731)264-5586,43.0,0,0,0,0,342.0,27.0,12.7,,,47095
470014801100,TN-00792-2395,4700148,TN-00792,PK,6,Larose Elementary,864 S Wellington St,Memphis,TN,38126,,(901)416-7848,11.0,0,0,0,0,303.0,21.9,13.8,,,47157
470369001519,TN-00750-0050,4703690,TN-00750,PK,5,Lascassas Elementary,6300 Lascassas PIKE,Lascassas,TN,37085,,(615)893-0758,41.0,0,0,0,0,560.0,36.0,15.6,,,47149
470216000698,TN-00460-0020,4702160,TN-00460,PK,6,Laurel Elementary,300 Gentry Creek RD,Laurel Bloomery,TN,37680,,(423)727-2685,42.0,0,0,0,0,71.0,3.0,23.7,,,47091
470369001987,TN-00750-0063,4703690,TN-00750,9,12,Lavergne High School,250 Wolverine Trail,Lavergne,TN,37086,,(615)904-3870,21.0,0,0,0,0,1928.0,121.1,15.9,,,47149
470369002134,TN-00750-0059,4703690,TN-00750,PK,5,LaVergne Lake Elementary School,201 David's Way,LaVergne,TN,37086,,(615)904-6730,21.0,0,0,0,0,948.0,63.6,14.9,,,47149
470369002072,TN-00750-0062,4703690,TN-00750,6,8,LaVergne Middle School,382 Stone River RD,La Vergne,TN,37086,,(615)904-3877,21.0,0,0,0,0,1115.0,71.8,15.5,,,47149
470369001520,TN-00750-0060,4703690,TN-00750,PK,1,Lavergne Primary,220 Stones River RD,Lavergne,TN,37086,,(615)904-6735,21.0,0,0,0,0,473.0,34.0,13.9,,,47149
470234000847,TN-00500-0040,4702340,TN-00500,9,12,Lawrence Co High School,1800 Springer RD,Lawrenceburg,TN,38464,,(931)762-9412,32.0,0,0,0,0,1095.0,62.0,17.7,,,47099
470234000942,TN-00500-0036,4702340,TN-00500,9,12,Lawrence County Adult High School,610 Mahr AVE,Lawrenceburg,TN,38464,,(931)762-5251,32.0,0,0,0,0,0.0,1.0,,,,47099
470234000849,TN-00500-0045,4702340,TN-00500,PK,5,Lawrenceburg Public,600 Prosser RD,Lawrenceburg,TN,38464,,(931)762-3282,32.0,0,0,0,0,512.0,28.0,18.3,,,47099
470318002122,TN-00190-8003,4703180,TN-00190,9,12,Lead Academy,1035 1st Ave South,Nashville,TN,37210,,(615)327-5422,11.0,0,0,0,0,445.0,45.6,9.8,,,47037
470318002260,TN-00190-8010,4703180,TN-00190,5,8,LEAD Cameron,1034 1st Avenue South,Nashville,TN,37210,,(615)291-6365,11.0,0,0,0,0,601.0,38.0,15.8,,,47037
470318002286,TN-00190-8013,4703180,TN-00190,5,11,LEAD Southeast,531 Metroplex DR,Nashville,TN,37211,,(615)800-6814,11.0,0,0,0,0,706.0,49.9,14.1,,,47037
470014802455,TN-00792-8285,4700148,TN-00792,KG,5,Leadership Preparatory Charter School,4190 Elliston RD,Memphis,TN,38111,,(901)512-4495,11.0,0,0,0,0,266.0,13.0,20.5,,,47157
470018002222,TN-00020-0039,4700180,TN-00020,PK,5,Learning Way Elementary,200 Learning Way DR,Shelbyville,TN,37160,,(931)685-1425,32.0,0,0,0,0,533.0,42.0,12.7,,,47003
470455001819,TN-00950-0025,4704550,TN-00950,9,12,Lebanon High School,500 Blue Devil BLVD,Lebanon,TN,37087,,(615)444-9610,31.0,0,0,0,0,1894.0,120.0,15.8,,,47189
470240001955,TN-00531-0030,4702400,TN-00531,PK,3,Lenoir City Elementary,203 Kelley Lane LN,Lenoir City,TN,37771,,(865)986-2009,21.0,0,0,0,0,508.0,37.0,13.7,,,47105
470240000868,TN-00531-0005,4702400,TN-00531,9,12,Lenoir City High School,1485 Old Hwy 95,Lenoir City,TN,37771,,(865)986-2072,21.0,0,0,0,0,1185.0,62.0,19.1,,,47105
470240000869,TN-00531-0010,4702400,TN-00531,4,8,Lenoir City Intermediate/Middle School,2141 Harrison AVE,Lenoir City,TN,37771,,(865)986-2038,21.0,0,0,0,0,647.0,31.6,20.5,,,47105
470234001940,TN-00500-0050,4702340,TN-00500,PK,8,Leoma Elementary,2612 Hwy 43 South,Leoma,TN,38468,,(931)231-8199,41.0,0,0,0,0,510.0,28.0,18.2,,,47099
470014702370,TN-00985-8070,4700147,TN-00985,6,8,Lester Prep,320 Carpenter,Memphis,TN,38112,,(901)416-3640,11.0,0,0,0,0,246.0,17.5,14.1,,,47157
470014801105,TN-00792-2435,4700148,TN-00792,PK,5,Levi Elementary,135 W Levi Rd,Memphis,TN,38109,,(901)416-8166,11.0,0,0,0,0,465.0,24.0,19.4,,,47157
470243000874,TN-00510-0010,4702430,TN-00510,9,12,Lewis Co High School,818 West Main ST,Hohenwald,TN,38462,,(931)796-4085,41.0,0,0,0,0,495.0,32.9,15.0,,,47101
470243000873,TN-00510-0007,4702430,TN-00510,PK,2,Lewis County Elementary,305 South Oak ST,Hohenwald,TN,38462,,(931)796-5621,33.0,0,0,0,0,446.0,33.0,13.5,,,47101
470243001468,TN-00510-0020,4702430,TN-00510,3,5,Lewis County Intermediate School,310 Park Avenue South,Hohenwald,TN,38462,,(931)796-1029,33.0,0,0,0,0,376.0,25.5,14.7,,,47101
470243000872,TN-00510-0003,4702430,TN-00510,6,8,Lewis County Middle School,207 South Court ST,Hohenwald,TN,38462,,(931)796-4586,33.0,0,0,0,0,390.0,25.6,15.2,,,47101
470267000844,TN-00590-0041,4702670,TN-00590,7,8,Lewisburg Middle School,500 Tiger BLVD,Lewisburg,TN,37091,,(931)359-1265,32.0,0,0,0,0,421.0,24.0,17.5,,,47117
470180000603,TN-00390-0015,4701800,TN-00390,1,12,Lexington High School,284 White ST,Lexington,TN,38351,,(731)968-2961,32.0,0,0,0,0,880.0,49.0,18.0,,,47077
470246000875,TN-00391-0010,4702460,TN-00391,6,8,Lexington Middle School,112 Airways,Lexington,TN,38351,,(731)968-8457,41.0,0,0,0,0,257.0,17.0,15.1,,,47077
470014702437,TN-00985-8095,4700147,TN-00985,PK,5,Libertas School,3777 Edenburg DR,Memphis,TN,38127,,(901)654-7788,11.0,0,0,0,0,383.0,16.5,23.2,,,47157
470213002268,TN-00901-0035,4702130,TN-00901,7,8,Liberty Bell Middle School,718 Morningside DR,Johnson City,TN,37604,,(423)232-2179,13.0,0,0,0,0,1205.0,58.4,20.6,,,47179
470318002263,TN-00190-8005,4703180,TN-00190,5,8,Liberty Collegiate Academy,3515 Gallatin RD,Nashville,TN,37206,,(615)564-1974,11.0,0,0,0,0,442.0,31.0,14.3,,,47037
470126001951,TN-00941-0025,4701260,TN-00941,PK,4,Liberty Elementary,600 Liberty PIKE,Franklin,TN,37064,,(615)790-0892,13.0,0,0,0,0,500.0,42.0,11.9,,,47187
470303000484,TN-00630-0049,4703030,TN-00630,PK,5,Liberty Elementary,849 S Liberty Church RD,Clarksville,TN,37042,,(931)905-5729,41.0,0,0,0,0,809.0,52.0,15.6,,,47125
470018000042,TN-00020-0053,4700180,TN-00020,PK,8,Liberty Elementary,500 Snell RD,Shelbyville,TN,37160,,(931)684-7809,41.0,0,0,0,0,748.0,45.0,16.6,,,47003
470258002032,TN-00570-0053,4702580,TN-00570,9,12,Liberty Technology Magnet High School,3470 Ridgecrest Road Extended,Jackson,TN,38305,,(731)423-9086,41.0,0,0,0,0,1003.0,63.3,15.8,,,47113
470249002600,TN-00520-0095,4702490,TN-00520,9,12,Lincoln Central Academy,900 South Main AVE,Fayetteville,TN,37334,,(931)433-6156,,0,0,0,0,,,,,,
470249001849,TN-00520-0056,4702490,TN-00520,9,12,Lincoln County High School,1233 Huntsville HWY,Fayetteville,TN,37334,,(931)433-6505,32.0,0,0,0,0,881.0,63.0,14.0,,,47103
470258000655,TN-00570-0056,4702580,TN-00570,PK,5,Lincoln Elementary School,532 Whitehall ST,Jackson,TN,38301,,(731)988-3800,13.0,0,0,0,0,369.0,24.0,15.4,,,47113
470000101931,TN-00320-0018,4700001,TN-00320,PK,5,Lincoln Heights Elementary,215 Lincoln AVE,Morristown,TN,37813,,(423)586-2062,13.0,0,0,0,0,515.0,33.3,15.5,,,47063
470000101933,TN-00320-0027,4700001,TN-00320,6,8,Lincoln Heights Middle School,219 Lincoln AVE,Morristown,TN,37813,,(423)581-3200,13.0,0,0,0,0,599.0,35.5,16.9,,,47063
470222001464,TN-00470-0159,4702220,TN-00470,KG,12,Lincoln Park Technology and Trade Center,535 Chicamauga AVE,Knoxville,TN,37917,,(865)689-1454,12.0,0,0,0,0,0.0,1.0,,,,47093
470324001395,TN-00012-0030,4703240,TN-00012,KG,4,Linden Elementary,700 Robertsville RD,Oak Ridge,TN,37830,,(865)425-5701,21.0,0,0,0,0,430.0,28.0,15.4,,,47001
470339001432,TN-00680-0015,4703390,TN-00680,PK,4,Linden Elementary,331 Brooklyn AVE,Linden,TN,37096,,(931)589-2531,43.0,0,0,0,0,305.0,21.0,14.5,,,47135
470339001434,TN-00680-0025,4703390,TN-00680,5,8,Linden Middle School,130 College AVE,Linden,TN,37096,,(931)589-5000,43.0,0,0,0,0,261.0,17.0,15.4,,,47135
470453001810,TN-00940-0060,4704530,TN-00940,KG,5,Lipscomb Elementary,8011 Concord RD,Brentwood,TN,37027,,(615)472-4650,21.0,0,0,0,0,693.0,48.7,14.2,,,47187
470213002173,TN-00901-7001,4702130,TN-00901,PK,PK,Little Buccaneers Student Child Care Center,John Robt. Bell DR,Johnson City,TN,37614,,(423)439-7549,13.0,0,0,0,0,0.0,,,,,47179
470051000161,TN-00100-0055,4700510,TN-00100,PK,8,Little Milligan,4226 Hwy 321,Butler,TN,37640,,(423)768-4400,42.0,0,0,0,0,164.0,11.0,14.9,,,47019
470333001419,TN-00670-0030,4703330,TN-00670,9,12,Livingston Academy,120 Melvin Johnson DR,Livingston,TN,38570,,(931)823-5911,41.0,0,0,0,0,944.0,46.5,20.3,,,47133
470333001420,TN-00670-0035,4703330,TN-00670,5,8,Livingston Middle School,216 Bilbrey ST,Livingston,TN,38570,,(931)823-5917,33.0,0,0,0,0,315.0,22.5,14.0,,,47133
470339001433,TN-00680-0020,4703390,TN-00680,PK,8,Lobelville Elementary,P O Box 337 AVE,Lobelville,TN,37097,,(931)593-2354,43.0,0,0,0,0,194.0,15.0,12.9,,,47135
470318001755,TN-00190-0435,4703180,TN-00190,KG,4,Lockeland Elementary,105 South 17th ST,Nashville,TN,37206,,(615)258-1330,11.0,0,0,0,0,293.0,20.5,14.3,,,47037
470159000389,TN-00330-0120,4701590,TN-00330,6,8,Loftis Middle School,8611 Columbus RD,Hixson,TN,37343,,(423)843-4749,21.0,0,0,0,0,624.0,37.0,16.9,,,47065
470453002139,TN-00940-0061,4704530,TN-00940,PK,5,Longview Elementary School,2929 Commonwealth DR,Spring Hill,TN,37174,,(615)472-5060,31.0,0,0,0,0,943.0,61.1,15.4,,,47187
470222000793,TN-00470-0165,4702220,TN-00470,PK,5,Lonsdale Elementary,1317 Louisiana AVE,Knoxville,TN,37921,,(865)594-1330,12.0,0,0,0,0,341.0,39.8,8.6,,,47093
470159000509,TN-00330-0125,4701590,TN-00330,PK,5,Lookout Mountain Elementary,321 N Bragg AVE,Lookout Mtn,TN,37350,,(423)821-6116,21.0,0,0,0,0,157.0,16.0,9.8,,,47065
470159000818,TN-00330-0241,4701590,TN-00330,PK,5,Lookout Valley Elementary,701 Browns Ferry RD,Chattanooga,TN,37419,,(423)825-7370,12.0,0,0,0,0,311.0,22.0,14.1,,,47065
470159000781,TN-00330-0165,4701590,TN-00330,6,12,Lookout Valley Middle / High School,350 Lookout High ST,Chattanooga,TN,37419,,(423)825-7352,12.0,0,0,0,0,332.0,26.9,12.3,,,47065
470234000853,TN-00500-0065,4702340,TN-00500,9,12,Loretto High School,525 Second South AVE,Loretto,TN,38469,,(931)231-8850,42.0,0,0,0,0,533.0,33.0,16.2,,,47099
470252000899,TN-00530-0035,4702520,TN-00530,PK,5,Loudon Elementary,2175 Roberts RD,Loudon,TN,37774,,(865)458-2001,41.0,0,0,0,0,534.0,35.5,15.0,,,47105
470252000900,TN-00530-0040,4702520,TN-00530,9,12,Loudon High School,1039 Mulberry ST,Loudon,TN,37774,,(865)458-4326,41.0,0,0,0,0,727.0,53.0,13.7,,,47105
470423001719,TN-00860-0015,4704230,TN-00860,KG,5,Love Chapel Elementary,600 S. Mohawk DR,Erwin,TN,37650,,(423)743-1657,31.0,0,0,0,0,370.0,27.0,13.7,,,47171
470014802200,TN-00792-0205,4700148,TN-00792,PK,9,Lowrance Elementary/Middle,7740 Lowrance RD,Memphis,TN,38125,,(901)759-3000,21.0,0,0,0,0,883.0,43.4,20.3,,,47157
470014802043,TN-00792-2463,4700148,TN-00792,PK,5,Lucie E. Campbell Elementary,3232 Birchfield Dr,Memphis,TN,38127,,(901)416-1000,11.0,0,0,0,0,615.0,41.0,15.0,,,47157
470014801584,TN-00792-0115,4700148,TN-00792,PK,5,Lucy Elementary,6269 Amherst RD,Millington,TN,38053,,(901)873-8175,41.0,0,0,0,0,404.0,26.7,15.1,,,47157
470429001733,TN-00870-0035,4704290,TN-00870,PK,5,Luttrell Elementary,241 Tazewell PIKE,Luttrell,TN,37779,,(865)992-3441,42.0,0,0,0,0,316.0,23.0,13.7,,,47173
470306001223,TN-00640-0010,4703060,TN-00640,PK,6,Lynchburg Elementary,276 Mechanic Street North,Lynchburg,TN,37352,,(931)759-7388,42.0,0,0,0,0,443.0,31.3,14.2,,,47127
470255000839,TN-00560-0021,4702550,TN-00560,9,12,Macon County High School,2550 Days RD,Lafayette,TN,37083,,(615)666-4320,41.0,0,0,0,0,912.0,52.6,17.3,,,47111
470255000910,TN-00560-0020,4702550,TN-00560,6,8,Macon County Junior High School,1003 Highway 52 E By-pass,Lafayette,TN,37083,,(615)666-7545,41.0,0,0,0,0,718.0,43.0,16.7,,,47111
470014800857,TN-00792-0118,4700148,TN-00792,PK,6,Macon-Hall Elementary,9800 Macon Rd RD,Cordova,TN,38016,,(901)759-4530,21.0,0,0,0,0,1170.0,69.6,16.8,,,47157
470258002033,TN-00570-0063,4702580,TN-00570,9,12,Madison Academic Magnet High School,179 Allen AVE,Jackson,TN,38301,,(731)427-3501,13.0,0,0,0,0,446.0,28.5,15.6,,,47113
470402000978,TN-00830-0057,4704020,TN-00830,PK,5,Madison Creek Elementary,1040 Madison Creek RD,Goodlettsville,TN,37072,,(615)859-4991,21.0,0,0,0,0,670.0,40.0,16.8,,,47165
470318002202,TN-00190-0622,4703180,TN-00190,5,8,Madison Middle,300 W Old Hickory BLVD,Madison,TN,37115,,(615)687-4018,11.0,0,0,0,0,554.0,37.0,15.0,,,47037
470300001883,TN-00620-0018,4703000,TN-00620,3,5,Madisonville Intermediate School,1000 Green RD,Madisonville,TN,37354,,(423)442-2454,41.0,0,0,0,0,471.0,29.1,16.2,,,47123
470300001196,TN-00620-0020,4703000,TN-00620,6,8,Madisonville Middle School,175 Oak Grove RD,Madisonville,TN,37354,,(423)442-4137,41.0,0,0,0,0,519.0,34.0,15.3,,,47123
470300001194,TN-00620-0025,4703000,TN-00620,PK,2,Madisonville Primary,268 Warren ST,Madisonville,TN,37354,,(423)442-2236,32.0,0,0,0,0,526.0,34.2,15.4,,,47123
470014801112,TN-00792-2470,4700148,TN-00792,PK,5,Magnolia Elementary,2061 Livewell Cr,Memphis,TN,38114,,(901)416-4578,11.0,0,0,0,0,418.0,28.4,14.7,,,47157
470014801113,TN-00792-2480,4700148,TN-00792,9,12,Manassas High,1111 N Manassas St,Memphis,TN,38107,,(901)416-3244,11.0,0,0,0,0,452.0,32.0,14.1,,,47157
470000100481,TN-00320-0015,4700001,TN-00320,PK,5,Manley Elementary,551 West Economy RD,Morristown,TN,37814,,(423)586-7400,13.0,0,0,0,0,638.0,37.0,17.2,,,47063
470318001337,TN-00190-0445,4703180,TN-00190,9,12,Maplewood High,401 Walton LN,Nashville,TN,37216,,(615)262-6770,11.0,0,0,0,0,765.0,44.0,17.4,,,47037
470318001338,TN-00190-0450,4703180,TN-00190,5,8,Margaret Allen Middle,500 Spence LN,Nashville,TN,37210,,(615)291-6385,11.0,0,0,0,0,425.0,28.0,15.2,,,47037
470228000829,TN-00480-0015,4702280,TN-00480,PK,2,Margaret Newton Elementary,819 Church ST,Tiptonville,TN,38079,,(731)253-7253,43.0,0,0,0,0,229.0,21.5,10.7,,,47095
470264000936,TN-00580-0025,4702640,TN-00580,9,12,Marion Co High School,160 Ridley DR,Jasper,TN,37347,,(423)942-5120,32.0,0,0,0,0,541.0,30.0,18.0,,,47115
470264002477,TN-00580-0080,4702640,TN-00580,9,11,Marion Virtual High School,204 Betsy Pack DR,Jasper,TN,37347,,(423)942-3434,32.0,0,0,0,0,10.0,0.5,20.0,,,47115
470267000953,TN-00590-0047,4702670,TN-00590,9,12,Marshall Co High School,661 W Ellington PKWY,Lewisburg,TN,37091,,(931)359-1549,32.0,0,0,0,0,847.0,52.0,16.3,,,47117
470267001885,TN-00590-0043,4702670,TN-00590,2,3,Marshall Elementary,401 Tiger DR,Lewisburg,TN,37091,,(931)359-7149,32.0,0,0,0,0,445.0,36.0,12.4,,,47117
470318002521,TN-00190-7001,4703180,TN-00190,PK,PK,Martha O' Bryan Center,711 South 7th ST,Nashville,TN,37203,,(615)254-1791,11.0,0,0,0,0,0.0,0.0,,,,47037
470447001784,TN-00920-0035,4704470,TN-00920,3,5,Martin Elementary,300 South College ST,Martin,TN,38237,,(731)587-2290,33.0,0,0,0,0,413.0,26.0,15.9,,,47183
470318001962,TN-00190-0456,4703180,TN-00190,7,12,Martin Luther King Jr School,613 17th Avenue North,Nashville,TN,37203,,(615)329-8400,11.0,0,0,0,0,1269.0,53.4,23.8,,,47037
470014701064,TN-00985-8065,4700147,TN-00985,9,12,Martin Luther King Preparatory High School,1530 Dellwood AVE,Memphis,TN,38127,,(901)567-9224,11.0,0,0,0,0,513.0,20.5,25.0,,,47157
470447001785,TN-00920-0045,4704470,TN-00920,6,8,Martin Middle School,700 Fowler RD,Martin,TN,38237,,(731)587-2346,33.0,0,0,0,0,377.0,20.6,18.3,,,47183
470447001866,TN-00920-0033,4704470,TN-00920,PK,2,Martin Primary,215 South College ST,Martin,TN,38237,,(731)587-9033,33.0,0,0,0,0,454.0,28.0,16.2,,,47183
470276002120,TN-00600-0053,4702760,TN-00600,PK,4,Marvin Wright Elementary School,4714 Derryberry LN,Spring Hill,TN,37174,,(931)486-3586,41.0,0,0,0,0,680.0,40.4,16.8,,,47119
470030001991,TN-00050-0090,4700300,TN-00050,PK,5,Mary Blount Elementary,131 South Old Glory RD,Maryville,TN,37801,,(865)980-1430,21.0,0,0,0,0,598.0,44.0,13.6,,,47009
470399001645,TN-00820-0150,4703990,TN-00820,PK,8,Mary Hughes School,240 Austin Springs RD,Piney Flats,TN,37686,,(423)354-1835,41.0,0,0,0,0,468.0,27.0,17.3,,,47163
470027000059,TN-00040-0025,4700270,TN-00040,PK,5,Mary V Wheeler Elementary,Rt 4 Box 155,Pikeville,TN,37367,,(423)881-3394,43.0,0,0,0,0,225.0,16.0,14.1,,,47007
470270000958,TN-00052-0015,4702700,TN-00052,10,12,Maryville High School,825 Lawrence AVE,Maryville,TN,37803,,(865)982-1132,21.0,0,0,0,0,1226.0,72.4,16.9,,,47009
470270000959,TN-00052-0020,4702700,TN-00052,8,9,Maryville Junior High School,805 Montvale Sta RD,Maryville,TN,37803,,(865)983-2070,21.0,0,0,0,0,826.0,48.9,16.9,,,47009
470085001902,TN-00170-0040,4700850,TN-00170,PK,5,Maury City Elementary,P. O. Box 68,Maury City,TN,38050,,(731)656-2244,42.0,0,0,0,0,256.0,14.0,18.3,,,47033
470210000681,TN-00450-0022,4702100,TN-00450,6,8,Maury Middle School,965 Maury CIR,Dandridge,TN,37725,,(865)397-3424,31.0,0,0,0,0,618.0,36.0,17.2,,,47089
470014802379,TN-00792-2836,4700148,TN-00792,6,8,Maxine Smith STEAM Academy,750 East Parkway S,Memphis,TN,38104,,(901)416-4536,11.0,0,0,0,0,357.0,18.6,19.2,,,47157
470318002059,TN-00190-0608,4703180,TN-00190,PK,4,May Werthan Shayne Elementary School,6217 Nolensville RD,Nashville,TN,37211,,(615)332-3020,11.0,0,0,0,0,766.0,48.5,15.8,,,47037
470069000269,TN-00061-0030,4700690,TN-00061,PK,5,Mayfield Elementary,501 20th Street NE,Cleveland,TN,37311,,(423)472-4541,13.0,0,0,0,0,573.0,37.5,15.3,,,47011
470222000794,TN-00470-0168,4702220,TN-00470,PK,5,Maynard Elementary,737 College ST,Knoxville,TN,37921,,(865)594-1333,12.0,0,0,0,0,159.0,13.9,11.4,,,47093
470429001734,TN-00870-0040,4704290,TN-00870,PK,9,Maynardville Elementary,P O Box 339 ST,Maynardville,TN,37807,,(865)992-8391,42.0,0,0,0,0,377.0,26.0,14.5,,,47173
470198001442,TN-00430-0009,4701980,TN-00430,PK,5,Mc Ewen Elementary,220 Swift Street East,Mc Ewen,TN,37101,,(931)582-6913,42.0,0,0,0,0,478.0,30.1,15.9,,,47085
