NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Magnet,Title I School,Title 1 School Wide,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch
470228000827,TN-00480-0010,4702280,TN-00480,3,8,Lara Kendall Elementary,Lake County,Lake County,200 College ST,Ridgely,TN,38080,,(731)264-5586,43,Rural: Remote,No,No,Yes,Yes,342,27,12.7,,
470014801100,TN-00792-2395,4700148,TN-00792,PK,6,Larose Elementary,Shelby County,Shelby County,864 S Wellington St,Memphis,TN,38126,,(901)416-7848,11,City: Large,No,No,Yes,Yes,303,21.9,13.8,,
470369001519,TN-00750-0050,4703690,TN-00750,PK,5,Lascassas Elementary,Rutherford County,Rutherford County,6300 Lascassas PIKE,Lascassas,TN,37085,,(615)893-0758,41,Rural: Fringe,No,No,,,560,36,15.6,,
470216000698,TN-00460-0020,4702160,TN-00460,PK,6,Laurel Elementary,Johnson County,Johnson County,300 Gentry Creek RD,Laurel Bloomery,TN,37680,,(423)727-2685,42,Rural: Distant,No,No,Yes,Yes,71,3,23.7,,
470369001987,TN-00750-0063,4703690,TN-00750,9,12,Lavergne High School,Rutherford County,Rutherford County,250 Wolverine Trail,Lavergne,TN,37086,,(615)904-3870,21,Suburb: Large,No,No,,,1928,121.1,15.9,,
470369002134,TN-00750-0059,4703690,TN-00750,PK,5,LaVergne Lake Elementary School,Rutherford County,Rutherford County,201 David's Way,LaVergne,TN,37086,,(615)904-6730,21,Suburb: Large,No,No,Yes,Yes,948,63.6,14.9,,
470369002072,TN-00750-0062,4703690,TN-00750,6,8,LaVergne Middle School,Rutherford County,Rutherford County,382 Stone River RD,La Vergne,TN,37086,,(615)904-3877,21,Suburb: Large,No,No,Yes,Yes,1115,71.8,15.5,,
470369001520,TN-00750-0060,4703690,TN-00750,PK,1,Lavergne Primary,Rutherford County,Rutherford County,220 Stones River RD,Lavergne,TN,37086,,(615)904-6735,21,Suburb: Large,No,No,Yes,Yes,473,34,13.9,,
470234000847,TN-00500-0040,4702340,TN-00500,9,12,Lawrence Co High School,Lawrence County,Lawrence County,1800 Springer RD,Lawrenceburg,TN,38464,,(931)762-9412,32,Town: Distant,No,No,Yes,Yes,1095,62,17.7,,
470234000942,TN-00500-0036,4702340,TN-00500,9,12,Lawrence County Adult High School,Lawrence County,Lawrence County,610 Mahr AVE,Lawrenceburg,TN,38464,,(931)762-5251,32,Town: Distant,No,No,,,0,1,,,
470234000849,TN-00500-0045,4702340,TN-00500,PK,5,Lawrenceburg Public,Lawrence County,Lawrence County,600 Prosser RD,Lawrenceburg,TN,38464,,(931)762-3282,32,Town: Distant,No,No,Yes,Yes,512,28,18.3,,
470318002122,TN-00190-8003,4703180,TN-00190,9,12,Lead Academy,Davidson County,Davidson County,1035 1st Ave South,Nashville,TN,37210,,(615)327-5422,11,City: Large,Yes,No,Yes,Yes,445,45.6,9.8,,
470318002260,TN-00190-8010,4703180,TN-00190,5,8,LEAD Cameron,Davidson County,Davidson County,1034 1st Avenue South,Nashville,TN,37210,,(615)291-6365,11,City: Large,Yes,No,Yes,Yes,601,38,15.8,,
470318002286,TN-00190-8013,4703180,TN-00190,5,11,LEAD Southeast,Davidson County,Davidson County,531 Metroplex DR,Nashville,TN,37211,,(615)800-6814,11,City: Large,Yes,No,Yes,Yes,706,49.9,14.1,,
470014802455,TN-00792-8285,4700148,TN-00792,KG,5,Leadership Preparatory Charter School,Shelby County,Shelby County,4190 Elliston RD,Memphis,TN,38111,,(901)512-4495,11,City: Large,Yes,No,Yes,Yes,266,13,20.5,,
470018002222,TN-00020-0039,4700180,TN-00020,PK,5,Learning Way Elementary,Bedford County,Bedford County,200 Learning Way DR,Shelbyville,TN,37160,,(931)685-1425,32,Town: Distant,No,No,Yes,Yes,533,42,12.7,,
470455001819,TN-00950-0025,4704550,TN-00950,9,12,Lebanon High School,Wilson County,Wilson County,500 Blue Devil BLVD,Lebanon,TN,37087,,(615)444-9610,31,Town: Fringe,No,No,,,1894,120,15.8,,
470240001955,TN-00531-0030,4702400,TN-00531,PK,3,Lenoir City Elementary,Lenoir City,Loudon County,203 Kelley Lane LN,Lenoir City,TN,37771,,(865)986-2009,21,Suburb: Large,No,No,Yes,Yes,508,37,13.7,,
470240000868,TN-00531-0005,4702400,TN-00531,9,12,Lenoir City High School,Lenoir City,Loudon County,1485 Old Hwy 95,Lenoir City,TN,37771,,(865)986-2072,21,Suburb: Large,No,No,,,1185,62,19.1,,
470240000869,TN-00531-0010,4702400,TN-00531,4,8,Lenoir City Intermediate/Middle School,Lenoir City,Loudon County,2141 Harrison AVE,Lenoir City,TN,37771,,(865)986-2038,21,Suburb: Large,No,No,Yes,Yes,647,31.6,20.5,,
470234001940,TN-00500-0050,4702340,TN-00500,PK,8,Leoma Elementary,Lawrence County,Lawrence County,2612 Hwy 43 South,Leoma,TN,38468,,(931)231-8199,41,Rural: Fringe,No,No,Yes,Yes,510,28,18.2,,
470014702370,TN-00985-8070,4700147,TN-00985,6,8,Lester Prep,Achievement School District,Shelby County,320 Carpenter,Memphis,TN,38112,,(901)416-3640,11,City: Large,Yes,No,Yes,Yes,246,17.5,14.1,,
470014801105,TN-00792-2435,4700148,TN-00792,PK,5,Levi Elementary,Shelby County,Shelby County,135 W Levi Rd,Memphis,TN,38109,,(901)416-8166,11,City: Large,No,No,Yes,Yes,465,24,19.4,,
470243000874,TN-00510-0010,4702430,TN-00510,9,12,Lewis Co High School,Lewis County,Lewis County,818 West Main ST,Hohenwald,TN,38462,,(931)796-4085,41,Rural: Fringe,No,No,,,495,32.9,15,,
470243000873,TN-00510-0007,4702430,TN-00510,PK,2,Lewis County Elementary,Lewis County,Lewis County,305 South Oak ST,Hohenwald,TN,38462,,(931)796-5621,33,Town: Remote,No,No,Yes,Yes,446,33,13.5,,
470243001468,TN-00510-0020,4702430,TN-00510,3,5,Lewis County Intermediate School,Lewis County,Lewis County,310 Park Avenue South,Hohenwald,TN,38462,,(931)796-1029,33,Town: Remote,No,No,Yes,Yes,376,25.5,14.7,,
470243000872,TN-00510-0003,4702430,TN-00510,6,8,Lewis County Middle School,Lewis County,Lewis County,207 South Court ST,Hohenwald,TN,38462,,(931)796-4586,33,Town: Remote,No,No,Yes,Yes,390,25.6,15.2,,
470267000844,TN-00590-0041,4702670,TN-00590,7,8,Lewisburg Middle School,Marshall County,Marshall County,500 Tiger BLVD,Lewisburg,TN,37091,,(931)359-1265,32,Town: Distant,No,No,Yes,Yes,421,24,17.5,,
470180000603,TN-00390-0015,4701800,TN-00390,1,12,Lexington High School,Henderson County,Henderson County,284 White ST,Lexington,TN,38351,,(731)968-2961,32,Town: Distant,No,No,,,880,49,18,,
470246000875,TN-00391-0010,4702460,TN-00391,6,8,Lexington Middle School,Lexington,Henderson County,112 Airways,Lexington,TN,38351,,(731)968-8457,41,Rural: Fringe,No,No,Yes,Yes,257,17,15.1,,
470014702437,TN-00985-8095,4700147,TN-00985,PK,5,Libertas School,Achievement School District,Shelby County,3777 Edenburg DR,Memphis,TN,38127,,(901)654-7788,11,City: Large,Yes,No,Yes,Yes,383,16.5,23.2,,
470213002268,TN-00901-0035,4702130,TN-00901,7,8,Liberty Bell Middle School,Johnson City,Washington County,718 Morningside DR,Johnson City,TN,37604,,(423)232-2179,13,City: Small,No,No,,,1205,58.4,20.6,,
470318002263,TN-00190-8005,4703180,TN-00190,5,8,Liberty Collegiate Academy,Davidson County,Davidson County,3515 Gallatin RD,Nashville,TN,37206,,(615)564-1974,11,City: Large,Yes,No,Yes,Yes,442,31,14.3,,
470126001951,TN-00941-0025,4701260,TN-00941,PK,4,Liberty Elementary,Franklin SSD,Williamson County,600 Liberty PIKE,Franklin,TN,37064,,(615)790-0892,13,City: Small,No,No,Yes,Yes,500,42,11.9,,
470303000484,TN-00630-0049,4703030,TN-00630,PK,5,Liberty Elementary,Montgomery County,Montgomery County,849 S Liberty Church RD,Clarksville,TN,37042,,(931)905-5729,41,Rural: Fringe,No,No,Yes,Yes,809,52,15.6,,
470018000042,TN-00020-0053,4700180,TN-00020,PK,8,Liberty Elementary,Bedford County,Bedford County,500 Snell RD,Shelbyville,TN,37160,,(931)684-7809,41,Rural: Fringe,No,No,Yes,Yes,748,45,16.6,,
470258002032,TN-00570-0053,4702580,TN-00570,9,12,Liberty Technology Magnet High School,Madison County,Madison County,3470 Ridgecrest Road Extended,Jackson,TN,38305,,(731)423-9086,41,Rural: Fringe,No,Yes,Yes,Yes,1003,63.3,15.8,,
470249002600,TN-00520-0095,4702490,TN-00520,9,12,Lincoln Central Academy,Lincoln County,,900 South Main AVE,Fayetteville,TN,37334,,(931)433-6156,,N,No,,,,,,,,
470249001849,TN-00520-0056,4702490,TN-00520,9,12,Lincoln County High School,Lincoln County,Lincoln County,1233 Huntsville HWY,Fayetteville,TN,37334,,(931)433-6505,32,Town: Distant,No,No,,,881,63,14,,
470258000655,TN-00570-0056,4702580,TN-00570,PK,5,Lincoln Elementary School,Madison County,Madison County,532 Whitehall ST,Jackson,TN,38301,,(731)988-3800,13,City: Small,No,Yes,Yes,Yes,369,24,15.4,,
470000101931,TN-00320-0018,4700001,TN-00320,PK,5,Lincoln Heights Elementary,Hamblen County,Hamblen County,215 Lincoln AVE,Morristown,TN,37813,,(423)586-2062,13,City: Small,No,No,Yes,Yes,515,33.3,15.5,,
470000101933,TN-00320-0027,4700001,TN-00320,6,8,Lincoln Heights Middle School,Hamblen County,Hamblen County,219 Lincoln AVE,Morristown,TN,37813,,(423)581-3200,13,City: Small,No,No,Yes,Yes,599,35.5,16.9,,
470222001464,TN-00470-0159,4702220,TN-00470,KG,12,Lincoln Park Technology and Trade Center,Knox County,Knox County,535 Chicamauga AVE,Knoxville,TN,37917,,(865)689-1454,12,City: Midsize,No,No,,,0,1,,,
470324001395,TN-00012-0030,4703240,TN-00012,KG,4,Linden Elementary,Oak Ridge,Anderson County,700 Robertsville RD,Oak Ridge,TN,37830,,(865)425-5701,21,Suburb: Large,No,No,Yes,Yes,430,28,15.4,,
470339001432,TN-00680-0015,4703390,TN-00680,PK,4,Linden Elementary,Perry County,Perry County,331 Brooklyn AVE,Linden,TN,37096,,(931)589-2531,43,Rural: Remote,No,No,Yes,Yes,305,21,14.5,,
470339001434,TN-00680-0025,4703390,TN-00680,5,8,Linden Middle School,Perry County,Perry County,130 College AVE,Linden,TN,37096,,(931)589-5000,43,Rural: Remote,No,No,Yes,Yes,261,17,15.4,,
470453001810,TN-00940-0060,4704530,TN-00940,KG,5,Lipscomb Elementary,Williamson County,Williamson County,8011 Concord RD,Brentwood,TN,37027,,(615)472-4650,21,Suburb: Large,No,No,,,693,48.7,14.2,,
470213002173,TN-00901-7001,4702130,TN-00901,PK,PK,Little Buccaneers Student Child Care Center,Johnson City,Washington County,John Robt. Bell DR,Johnson City,TN,37614,,(423)439-7549,13,City: Small,No,No,,,0,,,,
470051000161,TN-00100-0055,4700510,TN-00100,PK,8,Little Milligan,Carter County,Carter County,4226 Hwy 321,Butler,TN,37640,,(423)768-4400,42,Rural: Distant,No,No,Yes,Yes,164,11,14.9,,
470333001419,TN-00670-0030,4703330,TN-00670,9,12,Livingston Academy,Overton County,Overton County,120 Melvin Johnson DR,Livingston,TN,38570,,(931)823-5911,41,Rural: Fringe,No,No,Yes,Yes,944,46.5,20.3,,
470333001420,TN-00670-0035,4703330,TN-00670,5,8,Livingston Middle School,Overton County,Overton County,216 Bilbrey ST,Livingston,TN,38570,,(931)823-5917,33,Town: Remote,No,No,Yes,Yes,315,22.5,14,,
470339001433,TN-00680-0020,4703390,TN-00680,PK,8,Lobelville Elementary,Perry County,Perry County,P O Box 337 AVE,Lobelville,TN,37097,,(931)593-2354,43,Rural: Remote,No,No,Yes,Yes,194,15,12.9,,
470318001755,TN-00190-0435,4703180,TN-00190,KG,4,Lockeland Elementary,Davidson County,Davidson County,105 South 17th ST,Nashville,TN,37206,,(615)258-1330,11,City: Large,No,Yes,,,293,20.5,14.3,,
470159000389,TN-00330-0120,4701590,TN-00330,6,8,Loftis Middle School,Hamilton County,Hamilton County,8611 Columbus RD,Hixson,TN,37343,,(423)843-4749,21,Suburb: Large,No,No,,,624,37,16.9,,
470453002139,TN-00940-0061,4704530,TN-00940,PK,5,Longview Elementary School,Williamson County,Williamson County,2929 Commonwealth DR,Spring Hill,TN,37174,,(615)472-5060,31,Town: Fringe,No,No,,,943,61.1,15.4,,
470222000793,TN-00470-0165,4702220,TN-00470,PK,5,Lonsdale Elementary,Knox County,Knox County,1317 Louisiana AVE,Knoxville,TN,37921,,(865)594-1330,12,City: Midsize,No,No,Yes,Yes,341,39.8,8.6,,
470159000509,TN-00330-0125,4701590,TN-00330,PK,5,Lookout Mountain Elementary,Hamilton County,Hamilton County,321 N Bragg AVE,Lookout Mtn,TN,37350,,(423)821-6116,21,Suburb: Large,No,No,,,157,16,9.8,,
470159000818,TN-00330-0241,4701590,TN-00330,PK,5,Lookout Valley Elementary,Hamilton County,Hamilton County,701 Browns Ferry RD,Chattanooga,TN,37419,,(423)825-7370,12,City: Midsize,No,No,Yes,Yes,311,22,14.1,,
470159000781,TN-00330-0165,4701590,TN-00330,6,12,Lookout Valley Middle / High School,Hamilton County,Hamilton County,350 Lookout High ST,Chattanooga,TN,37419,,(423)825-7352,12,City: Midsize,No,No,Yes,Yes,332,26.9,12.3,,
470234000853,TN-00500-0065,4702340,TN-00500,9,12,Loretto High School,Lawrence County,Lawrence County,525 Second South AVE,Loretto,TN,38469,,(931)231-8850,42,Rural: Distant,No,No,Yes,Yes,533,33,16.2,,
470252000899,TN-00530-0035,4702520,TN-00530,PK,5,Loudon Elementary,Loudon County,Loudon County,2175 Roberts RD,Loudon,TN,37774,,(865)458-2001,41,Rural: Fringe,No,No,Yes,Yes,534,35.5,15,,
470252000900,TN-00530-0040,4702520,TN-00530,9,12,Loudon High School,Loudon County,Loudon County,1039 Mulberry ST,Loudon,TN,37774,,(865)458-4326,41,Rural: Fringe,No,No,,,727,53,13.7,,
470423001719,TN-00860-0015,4704230,TN-00860,KG,5,Love Chapel Elementary,Unicoi County,Unicoi County,600 S. Mohawk DR,Erwin,TN,37650,,(423)743-1657,31,Town: Fringe,No,No,Yes,Yes,370,27,13.7,,
470014802200,TN-00792-0205,4700148,TN-00792,PK,9,Lowrance Elementary/Middle,Shelby County,Shelby County,7740 Lowrance RD,Memphis,TN,38125,,(901)759-3000,21,Suburb: Large,No,No,Yes,Yes,883,43.4,20.3,,
470014802043,TN-00792-2463,4700148,TN-00792,PK,5,Lucie E. Campbell Elementary,Shelby County,Shelby County,3232 Birchfield Dr,Memphis,TN,38127,,(901)416-1000,11,City: Large,No,No,Yes,Yes,615,41,15,,
470014801584,TN-00792-0115,4700148,TN-00792,PK,5,Lucy Elementary,Shelby County,Shelby County,6269 Amherst RD,Millington,TN,38053,,(901)873-8175,41,Rural: Fringe,No,No,Yes,Yes,404,26.7,15.1,,
470429001733,TN-00870-0035,4704290,TN-00870,PK,5,Luttrell Elementary,Union County,Union County,241 Tazewell PIKE,Luttrell,TN,37779,,(865)992-3441,42,Rural: Distant,No,No,Yes,Yes,316,23,13.7,,
470306001223,TN-00640-0010,4703060,TN-00640,PK,6,Lynchburg Elementary,Moore County,Moore County,276 Mechanic Street North,Lynchburg,TN,37352,,(931)759-7388,42,Rural: Distant,No,No,Yes,Yes,443,31.3,14.2,,
470255000839,TN-00560-0021,4702550,TN-00560,9,12,Macon County High School,Macon County,Macon County,2550 Days RD,Lafayette,TN,37083,,(615)666-4320,41,Rural: Fringe,No,No,,,912,52.6,17.3,,
470255000910,TN-00560-0020,4702550,TN-00560,6,8,Macon County Junior High School,Macon County,Macon County,1003 Highway 52 E By-pass,Lafayette,TN,37083,,(615)666-7545,41,Rural: Fringe,No,No,,,718,43,16.7,,
470014800857,TN-00792-0118,4700148,TN-00792,PK,6,Macon-Hall Elementary,Shelby County,Shelby County,9800 Macon Rd RD,Cordova,TN,38016,,(901)759-4530,21,Suburb: Large,No,No,Yes,Yes,1170,69.6,16.8,,
470258002033,TN-00570-0063,4702580,TN-00570,9,12,Madison Academic Magnet High School,Madison County,Madison County,179 Allen AVE,Jackson,TN,38301,,(731)427-3501,13,City: Small,No,Yes,,,446,28.5,15.6,,
470402000978,TN-00830-0057,4704020,TN-00830,PK,5,Madison Creek Elementary,Sumner County,Sumner County,1040 Madison Creek RD,Goodlettsville,TN,37072,,(615)859-4991,21,Suburb: Large,No,No,,,670,40,16.8,,
470318002202,TN-00190-0622,4703180,TN-00190,5,8,Madison Middle,Davidson County,Davidson County,300 W Old Hickory BLVD,Madison,TN,37115,,(615)687-4018,11,City: Large,No,No,Yes,Yes,554,37,15,,
470300001883,TN-00620-0018,4703000,TN-00620,3,5,Madisonville Intermediate School,Monroe County,Monroe County,1000 Green RD,Madisonville,TN,37354,,(423)442-2454,41,Rural: Fringe,No,No,Yes,Yes,471,29.1,16.2,,
470300001196,TN-00620-0020,4703000,TN-00620,6,8,Madisonville Middle School,Monroe County,Monroe County,175 Oak Grove RD,Madisonville,TN,37354,,(423)442-4137,41,Rural: Fringe,No,No,,,519,34,15.3,,
470300001194,TN-00620-0025,4703000,TN-00620,PK,2,Madisonville Primary,Monroe County,Monroe County,268 Warren ST,Madisonville,TN,37354,,(423)442-2236,32,Town: Distant,No,No,Yes,Yes,526,34.2,15.4,,
470014801112,TN-00792-2470,4700148,TN-00792,PK,5,Magnolia Elementary,Shelby County,Shelby County,2061 Livewell Cr,Memphis,TN,38114,,(901)416-4578,11,City: Large,No,No,Yes,Yes,418,28.4,14.7,,
470014801113,TN-00792-2480,4700148,TN-00792,9,12,Manassas High,Shelby County,Shelby County,1111 N Manassas St,Memphis,TN,38107,,(901)416-3244,11,City: Large,No,No,Yes,Yes,452,32,14.1,,
470000100481,TN-00320-0015,4700001,TN-00320,PK,5,Manley Elementary,Hamblen County,Hamblen County,551 West Economy RD,Morristown,TN,37814,,(423)586-7400,13,City: Small,No,No,,,638,37,17.2,,
470318001337,TN-00190-0445,4703180,TN-00190,9,12,Maplewood High,Davidson County,Davidson County,401 Walton LN,Nashville,TN,37216,,(615)262-6770,11,City: Large,No,No,Yes,Yes,765,44,17.4,,
470318001338,TN-00190-0450,4703180,TN-00190,5,8,Margaret Allen Middle,Davidson County,Davidson County,500 Spence LN,Nashville,TN,37210,,(615)291-6385,11,City: Large,No,No,Yes,Yes,425,28,15.2,,
470228000829,TN-00480-0015,4702280,TN-00480,PK,2,Margaret Newton Elementary,Lake County,Lake County,819 Church ST,Tiptonville,TN,38079,,(731)253-7253,43,Rural: Remote,No,No,Yes,Yes,229,21.5,10.7,,
470264000936,TN-00580-0025,4702640,TN-00580,9,12,Marion Co High School,Marion County,Marion County,160 Ridley DR,Jasper,TN,37347,,(423)942-5120,32,Town: Distant,No,No,,,541,30,18,,
470264002477,TN-00580-0080,4702640,TN-00580,9,11,Marion Virtual High School,Marion County,Marion County,204 Betsy Pack DR,Jasper,TN,37347,,(423)942-3434,32,Town: Distant,No,No,,,10,0.5,20,,
470267000953,TN-00590-0047,4702670,TN-00590,9,12,Marshall Co High School,Marshall County,Marshall County,661 W Ellington PKWY,Lewisburg,TN,37091,,(931)359-1549,32,Town: Distant,No,No,,,847,52,16.3,,
470267001885,TN-00590-0043,4702670,TN-00590,2,3,Marshall Elementary,Marshall County,Marshall County,401 Tiger DR,Lewisburg,TN,37091,,(931)359-7149,32,Town: Distant,No,No,Yes,Yes,445,36,12.4,,
470318002521,TN-00190-7001,4703180,TN-00190,PK,PK,Martha O' Bryan Center,Davidson County,Davidson County,711 South 7th ST,Nashville,TN,37203,,(615)254-1791,11,City: Large,No,No,,,0,0,,,
470447001784,TN-00920-0035,4704470,TN-00920,3,5,Martin Elementary,Weakley County,Weakley County,300 South College ST,Martin,TN,38237,,(731)587-2290,33,Town: Remote,No,No,Yes,Yes,413,26,15.9,,
470318001962,TN-00190-0456,4703180,TN-00190,7,12,Martin Luther King Jr School,Davidson County,Davidson County,613 17th Avenue North,Nashville,TN,37203,,(615)329-8400,11,City: Large,No,Yes,,,1269,53.4,23.8,,
470014701064,TN-00985-8065,4700147,TN-00985,9,12,Martin Luther King Preparatory High School,Achievement School District,Shelby County,1530 Dellwood AVE,Memphis,TN,38127,,(901)567-9224,11,City: Large,Yes,No,Yes,Yes,513,20.5,25,,
470447001785,TN-00920-0045,4704470,TN-00920,6,8,Martin Middle School,Weakley County,Weakley County,700 Fowler RD,Martin,TN,38237,,(731)587-2346,33,Town: Remote,No,No,Yes,Yes,377,20.6,18.3,,
470447001866,TN-00920-0033,4704470,TN-00920,PK,2,Martin Primary,Weakley County,Weakley County,215 South College ST,Martin,TN,38237,,(731)587-9033,33,Town: Remote,No,No,Yes,Yes,454,28,16.2,,
470276002120,TN-00600-0053,4702760,TN-00600,PK,4,Marvin Wright Elementary School,Maury County,Maury County,4714 Derryberry LN,Spring Hill,TN,37174,,(931)486-3586,41,Rural: Fringe,No,No,,,680,40.4,16.8,,
470030001991,TN-00050-0090,4700300,TN-00050,PK,5,Mary Blount Elementary,Blount County,Blount County,131 South Old Glory RD,Maryville,TN,37801,,(865)980-1430,21,Suburb: Large,No,No,Yes,Yes,598,44,13.6,,
470399001645,TN-00820-0150,4703990,TN-00820,PK,8,Mary Hughes School,Sullivan County,Sullivan County,240 Austin Springs RD,Piney Flats,TN,37686,,(423)354-1835,41,Rural: Fringe,No,No,Yes,Yes,468,27,17.3,,
470027000059,TN-00040-0025,4700270,TN-00040,PK,5,Mary V Wheeler Elementary,Bledsoe County,Bledsoe County,Rt 4 Box 155,Pikeville,TN,37367,,(423)881-3394,43,Rural: Remote,No,No,Yes,Yes,225,16,14.1,,
470270000958,TN-00052-0015,4702700,TN-00052,10,12,Maryville High School,Maryville,Blount County,825 Lawrence AVE,Maryville,TN,37803,,(865)982-1132,21,Suburb: Large,No,No,,,1226,72.4,16.9,,
470270000959,TN-00052-0020,4702700,TN-00052,8,9,Maryville Junior High School,Maryville,Blount County,805 Montvale Sta RD,Maryville,TN,37803,,(865)983-2070,21,Suburb: Large,No,No,,,826,48.9,16.9,,
470085001902,TN-00170-0040,4700850,TN-00170,PK,5,Maury City Elementary,Crockett County,Crockett County,P. O. Box 68,Maury City,TN,38050,,(731)656-2244,42,Rural: Distant,No,No,Yes,Yes,256,14,18.3,,
470210000681,TN-00450-0022,4702100,TN-00450,6,8,Maury Middle School,Jefferson County,Jefferson County,965 Maury CIR,Dandridge,TN,37725,,(865)397-3424,31,Town: Fringe,No,No,,,618,36,17.2,,
470014802379,TN-00792-2836,4700148,TN-00792,6,8,Maxine Smith STEAM Academy,Shelby County,Shelby County,750 East Parkway S,Memphis,TN,38104,,(901)416-4536,11,City: Large,No,No,,,357,18.6,19.2,,
470318002059,TN-00190-0608,4703180,TN-00190,PK,4,May Werthan Shayne Elementary School,Davidson County,Davidson County,6217 Nolensville RD,Nashville,TN,37211,,(615)332-3020,11,City: Large,No,No,Yes,Yes,766,48.5,15.8,,
470069000269,TN-00061-0030,4700690,TN-00061,PK,5,Mayfield Elementary,Cleveland,Bradley County,501 20th Street NE,Cleveland,TN,37311,,(423)472-4541,13,City: Small,No,No,Yes,Yes,573,37.5,15.3,,
470222000794,TN-00470-0168,4702220,TN-00470,PK,5,Maynard Elementary,Knox County,Knox County,737 College ST,Knoxville,TN,37921,,(865)594-1333,12,City: Midsize,No,No,Yes,Yes,159,13.9,11.4,,
470429001734,TN-00870-0040,4704290,TN-00870,PK,9,Maynardville Elementary,Union County,Union County,P O Box 339 ST,Maynardville,TN,37807,,(865)992-8391,42,Rural: Distant,No,No,Yes,Yes,377,26,14.5,,
470198001442,TN-00430-0009,4701980,TN-00430,PK,5,Mc Ewen Elementary,Humphreys County,Humphreys County,220 Swift Street East,Mc Ewen,TN,37101,,(931)582-6913,42,Rural: Distant,No,No,Yes,Yes,478,30.1,15.9,,
470198000641,TN-00430-0015,4701980,TN-00430,9,12,Mc Ewen High School,Humphreys County,Humphreys County,335 Melrose ST,McEwen,TN,37101,,(931)582-6950,42,Rural: Distant,No,No,,,296,20.2,14.7,,
470159001995,TN-00330-0051,4701590,TN-00330,PK,5,McConnell Elementary,Hamilton County,Hamilton County,8629 Columbus RD,Hixson,TN,37343,,(423)843-4704,21,Suburb: Large,No,No,,,512,29.9,17.1,,
470147000450,TN-00300-0055,4701470,TN-00300,PK,8,McDonald Elementary,Greene County,Greene County,8120 McDonald RD,Mohawk,TN,37810,,(423)235-5406,41,Rural: Fringe,No,No,Yes,Yes,342,22,15.5,,
470276000973,TN-00600-0055,4702760,TN-00600,PK,4,McDowell Elementary,Maury County,Maury County,714 West 7th ST,Columbia,TN,38401,,(931)840-4418,32,Town: Distant,No,No,Yes,Yes,319,26.6,12,,
470198001450,TN-00430-0013,4701980,TN-00430,6,8,McEwen Jr. High School,Humphreys County,Humphreys County,365 Melrose ST,Mc Ewen,TN,37101,,(931)582-8417,42,Rural: Distant,No,No,,,209,13,16.1,,
470369001522,TN-00750-0070,4703690,TN-00750,KG,5,McFadden School Of Excellence,Rutherford County,Rutherford County,221 Bridge AVE,Murfreesboro,TN,37129,,(615)893-7251,12,City: Midsize,No,Yes,,,389,21,18.5,,
470318001341,TN-00190-0465,4703180,TN-00190,PK,4,McGavock Elementary,Davidson County,Davidson County,275 McGavock PIKE,Nashville,TN,37214,,(615)885-8912,11,City: Large,No,No,Yes,Yes,277,21,13.2,,
470318001342,TN-00190-0470,4703180,TN-00190,9,12,McGavock High,Davidson County,Davidson County,3150 McGavock PIKE,Nashville,TN,37214,,(615)885-8850,11,City: Large,No,No,Yes,Yes,2292,122,18.8,,
470279000983,TN-00094-0005,4702790,TN-00094,PK,4,McKenzie Elementary,McKenzie,Carroll County,165 Brooks AVE,McKenzie,TN,38201,,(731)352-5272,32,Town: Distant,No,No,Yes,Yes,536,37,14.5,,
470279000984,TN-00094-0010,4702790,TN-00094,9,12,McKenzie High School,McKenzie,Carroll County,23292 Highway 22,McKenzie,TN,38201,,(731)352-2133,41,Rural: Fringe,No,No,,,381,24.5,15.6,,
470279000985,TN-00094-0015,4702790,TN-00094,5,8,McKenzie Middle School,McKenzie,Carroll County,80 West Woodrow AVE,McKenzie,TN,38201,,(731)352-2792,32,Town: Distant,No,No,,,373,27.5,13.6,,
470282000993,TN-00540-0045,4702820,TN-00540,9,12,McMinn High School,McMinn County,McMinn County,2215 Congress Pkwy,Athens,TN,37303,,(423)745-4142,32,Town: Distant,No,No,,,1514,86,17.6,,
470318001344,TN-00190-0480,4703180,TN-00190,5,8,McMurray Middle,Davidson County,Davidson County,520 McMurray DR,Nashville,TN,37211,,(615)333-5126,11,City: Large,No,No,Yes,Yes,793,59,13.4,,
470288001000,TN-00550-0020,4702880,TN-00550,9,12,McNairy Central High School,McNairy County,McNairy County,493 High School Road,Selmer,TN,38375,,(731)645-3226,41,Rural: Fringe,No,No,,,819,51.6,15.9,,
470288002570,TN-00550-7001,4702880,TN-00550,PK,12,McNairy County Adult Learning Center,McNairy County,McNairy County,701 Industrial Park RD,Selmer,TN,38375,,(731)645-5386,32,Town: Distant,No,No,,,0,,,,
470288002606,TN-00550-0050,4702880,TN-00550,9,12,McNairy County Virtual School,McNairy County,,530 Mulberry AVE,Selmer,TN,38375,,(731)645-3267,,N,No,,,,,,,,
470174000583,TN-00370-0060,4701740,TN-00370,PK,4,McPheeter's Bend Elementary,Hawkins County,Hawkins County,1115 Goshen Val RD,Church Hill,TN,37642,,(423)357-6822,41,Rural: Fringe,No,No,Yes,Yes,95,6,15.8,,
